index,time,icon,temperature,humidity,pressure,cloudCover,windSpeed,uvIndex,visibility,date_time
13240,1553054400,clear-night,32.21,0.63,1029.6,0.02,1.99,0.0,10.0,201903200000
13241,1553058000,clear-night,31.33,0.65,1029.9,0.01,2.57,0.0,10.0,201903200100
13242,1553061600,clear-night,30.79,0.66,1029.7,0.01,2.78,0.0,10.0,201903200200
13243,1553065200,clear-night,29.24,0.67,1029.6,0.01,3.06,0.0,10.0,201903200300
13244,1553068800,clear-night,28.49,0.65,1029.9,0.0,2.78,0.0,10.0,201903200400
13245,1553072400,clear-night,27.64,0.76,1030.0,0.0,2.89,0.0,10.0,201903200500
13246,1553076000,clear-night,27.99,0.72,1030.2,0.0,2.4,0.0,10.0,201903200600
13247,1553079600,clear-day,28.82,0.66,1030.0,0.01,2.31,0.0,10.0,201903200700
13248,1553083200,clear-day,30.48,0.71,1030.2,0.0,2.46,0.0,10.0,201903200800
13249,1553086800,clear-day,34.54,0.66,1030.6,0.0,2.29,1.0,10.0,201903200900
13250,1553090400,clear-day,40.9,0.49,1029.9,0.0,2.44,2.0,10.0,201903201000
13251,1553094000,clear-day,43.59,0.39,1029.9,0.0,3.07,3.0,10.0,201903201100
13252,1553097600,clear-day,45.6,0.36,1028.9,0.0,3.84,4.0,10.0,201903201200
13253,1553101200,clear-day,47.42,0.34,1028.1,0.04,5.61,4.0,10.0,201903201300
13254,1553104800,clear-day,50.14,0.33,1027.2,0.08,7.29,4.0,10.0,201903201400
13255,1553108400,clear-day,50.72,0.34,1026.4,0.22,7.53,3.0,10.0,201903201500
13256,1553112000,partly-cloudy-day,50.58,0.37,1025.9,0.34,7.88,2.0,10.0,201903201600
13257,1553115600,partly-cloudy-day,47.94,0.45,1025.5,0.42,9.77,1.0,10.0,201903201700
13258,1553119200,partly-cloudy-day,46.94,0.47,1025.6,0.42,8.46,0.0,10.0,201903201800
13259,1553122800,partly-cloudy-night,45.93,0.5,1025.7,0.38,9.04,0.0,10.0,201903201900
13260,1553126400,clear-night,43.94,0.52,1025.8,0.14,10.52,0.0,10.0,201903202000
13261,1553130000,clear-night,41.95,0.53,1026.2,0.13,8.6,0.0,10.0,201903202100
13262,1553133600,clear-night,40.95,0.55,1026.7,0.08,8.1,0.0,10.0,201903202200
13263,1553137200,clear-night,40.94,0.55,1026.7,0.13,7.71,0.0,10.0,201903202300
13264,1553140800,clear-night,39.94,0.59,1026.3,0.27,6.87,0.0,10.0,201903210000
13265,1553144400,clear-night,38.95,0.66,1026.4,0.28,5.92,0.0,10.0,201903210100
13266,1553148000,clear-night,36.13,0.79,1026.0,0.28,6.05,0.0,10.0,201903210200
13267,1553151600,clear-night,36.64,0.76,1025.6,0.17,4.53,0.0,10.0,201903210300
13268,1553155200,clear-night,35.18,0.81,1025.5,0.17,4.37,0.0,10.0,201903210400
13269,1553158800,clear-night,33.98,0.84,1024.9,0.21,3.96,0.0,10.0,201903210500
13270,1553162400,clear-night,34.12,0.82,1024.8,0.21,3.49,0.0,10.0,201903210600
13271,1553166000,clear-day,33.96,0.81,1024.6,0.2,4.02,0.0,10.0,201903210700
13272,1553169600,clear-day,37.95,0.77,1024.4,0.22,4.2,0.0,10.0,201903210800
13273,1553173200,clear-day,40.93,0.63,1024.1,0.28,4.67,1.0,10.0,201903210900
13274,1553176800,clear-day,42.91,0.61,1023.7,0.27,5.97,2.0,10.0,201903211000
13275,1553180400,partly-cloudy-day,44.91,0.56,1023.0,0.31,6.65,3.0,10.0,201903211100
13276,1553184000,partly-cloudy-day,49.15,0.45,1021.9,0.4,8.13,4.0,10.0,201903211200
13277,1553187600,partly-cloudy-day,50.13,0.42,1021.2,0.69,8.57,3.0,10.0,201903211300
13278,1553191200,partly-cloudy-day,48.89,0.42,1020.1,0.73,9.07,3.0,10.0,201903211400
13279,1553194800,partly-cloudy-day,51.37,0.38,1019.3,0.8,9.07,2.0,10.0,201903211500
13280,1553198400,cloudy,50.6,0.39,1018.7,0.99,8.89,1.0,10.0,201903211600
13281,1553202000,cloudy,48.47,0.49,1017.6,0.95,8.04,1.0,10.0,201903211700
13282,1553205600,cloudy,46.3,0.55,1017.2,1.0,6.92,0.0,10.0,201903211800
13283,1553209200,cloudy,43.78,0.62,1016.4,0.99,6.21,0.0,10.0,201903211900
13284,1553212800,partly-cloudy-night,41.97,0.71,1015.2,0.66,7.33,0.0,10.0,201903212000
13285,1553216400,partly-cloudy-night,39.98,0.79,1014.2,0.82,7.42,0.0,10.0,201903212100
13286,1553220000,cloudy,39.97,0.81,1013.4,0.88,6.73,0.0,10.0,201903212200
13287,1553223600,cloudy,39.97,0.81,1012.1,0.98,6.33,0.0,10.0,201903212300
13288,1553227200,cloudy,39.95,0.83,1010.3,0.98,6.44,0.0,10.0,201903220000
13289,1553230800,cloudy,39.95,0.86,1008.7,0.99,7.08,0.0,9.033,201903220100
13290,1553234400,rain,40.12,0.88,1006.7,1.0,7.82,0.0,7.874,201903220200
13291,1553238000,rain,38.95,0.93,1004.5,1.0,9.1,0.0,7.54,201903220300
13292,1553241600,rain,39.96,0.91,1002.5,1.0,10.17,0.0,7.167000000000002,201903220400
13293,1553245200,rain,38.96,0.97,1000.5,1.0,10.57,0.0,5.995,201903220500
13294,1553248800,rain,38.96,0.95,997.8,1.0,12.59,0.0,4.337,201903220600
13295,1553252400,rain,38.97,0.94,995.4,0.99,14.89,0.0,5.257999999999999,201903220700
13296,1553256000,rain,38.96,0.92,993.3,0.96,14.37,0.0,7.633999999999999,201903220800
13297,1553259600,rain,37.96,0.94,991.5,1.0,14.18,1.0,6.519,201903220900
13298,1553263200,rain,38.96,0.89,989.7,1.0,12.68,2.0,7.692,201903221000
13299,1553266800,rain,38.98,0.89,988.4,1.0,11.17,2.0,5.824,201903221100
13300,1553270400,rain,38.22,0.94,987.2,1.0,9.53,2.0,4.557,201903221200
13301,1553274000,rain,39.97,0.88,986.5,1.0,9.46,2.0,4.24,201903221300
13302,1553277600,rain,39.94,0.88,985.9,0.99,9.31,2.0,4.621,201903221400
13303,1553281200,rain,39.95,0.95,985.3,1.0,12.7,2.0,6.522,201903221500
13304,1553284800,rain,40.92,0.91,985.3,1.0,13.95,1.0,7.661,201903221600
13305,1553288400,rain,41.93,0.84,985.4,1.0,14.43,1.0,9.505,201903221700
13306,1553292000,rain,41.9,0.81,985.9,0.96,14.89,0.0,10.0,201903221800
13307,1553295600,cloudy,41.88,0.78,986.7,0.95,14.54,0.0,10.0,201903221900
13308,1553299200,cloudy,41.85,0.75,987.4,0.96,14.19,0.0,10.0,201903222000
13309,1553302800,cloudy,40.88,0.75,988.1,0.98,14.88,0.0,10.0,201903222100
13310,1553306400,cloudy,40.89,0.74,989.0,0.92,14.94,0.0,10.0,201903222200
13311,1553310000,cloudy,39.23,0.8,989.3,0.93,13.52,0.0,10.0,201903222300
13312,1553313600,cloudy,40.9,0.8,989.6,0.93,13.7,0.0,9.368,201903230000
13313,1553317200,rain,39.92,0.81,989.8,0.99,15.49,0.0,3.729,201903230100
13314,1553320800,rain,35.96,0.91,990.0,0.99,15.9,0.0,2.94,201903230200
13315,1553324400,rain,34.96,0.91,990.5,0.99,16.24,0.0,4.476,201903230300
13316,1553328000,snow,33.94,0.92,991.3,0.9,16.07,0.0,5.966,201903230400
13317,1553331600,cloudy,32.98,0.96,992.1,1.0,16.17,0.0,2.608,201903230500
13318,1553335200,snow,32.98,0.95,993.4,0.97,16.26,0.0,3.382,201903230600
13319,1553338800,partly-cloudy-day,33.94,0.88,994.9,0.79,16.36,0.0,6.812,201903230700
13320,1553342400,partly-cloudy-day,34.97,0.81,996.4,0.77,16.4,0.0,9.436,201903230800
13321,1553346000,partly-cloudy-day,35.97,0.75,998.1,0.67,15.93,1.0,10.0,201903230900
13322,1553349600,partly-cloudy-day,38.95,0.67,999.6,0.52,17.79,2.0,10.0,201903231000
13323,1553353200,partly-cloudy-day,40.96,0.62,1001.1,0.36,17.93,3.0,10.0,201903231100
13324,1553356800,clear-day,42.97,0.58,1002.2,0.3,17.75,3.0,10.0,201903231200
13325,1553360400,clear-day,43.94,0.56,1003.0,0.21,17.71,4.0,10.0,201903231300
13326,1553364000,clear-day,43.88,0.58,1003.5,0.11,18.72,3.0,10.0,201903231400
13327,1553367600,clear-day,43.87,0.55,1004.9,0.1,18.24,3.0,10.0,201903231500
13328,1553371200,clear-day,44.89,0.52,1006.1,0.1,17.98,2.0,10.0,201903231600
13329,1553374800,clear-day,45.88,0.48,1007.0,0.1,17.31,1.0,10.0,201903231700
13330,1553378400,clear-day,45.88,0.46,1008.1,0.09,16.07,0.0,10.0,201903231800
13331,1553382000,clear-night,43.89,0.46,1009.7,0.07,14.68,0.0,10.0,201903231900
13332,1553385600,clear-night,41.89,0.46,1011.0,0.05,13.29,0.0,10.0,201903232000
13333,1553389200,clear-night,39.92,0.46,1012.6,0.03,13.07,0.0,10.0,201903232100
13334,1553392800,clear-night,37.94,0.47,1013.8,0.01,13.37,0.0,10.0,201903232200
13335,1553396400,clear-night,35.11,0.5,1014.3,0.0,12.94,0.0,10.0,201903232300
13336,1553400000,clear-night,35.95,0.46,1015.3,0.0,12.59,0.0,10.0,201903240000
13337,1553403600,clear-night,34.97,0.47,1015.3,0.0,11.52,0.0,10.0,201903240100
13338,1553407200,clear-night,33.94,0.49,1016.4,0.0,10.37,0.0,10.0,201903240200
13339,1553410800,clear-night,32.11,0.52,1016.2,0.0,9.14,0.0,10.0,201903240300
13340,1553414400,clear-night,31.34,0.55,1016.9,0.0,7.92,0.0,10.0,201903240400
13341,1553418000,clear-night,31.0,0.57,1017.2,0.0,7.47,0.0,10.0,201903240500
13342,1553421600,clear-night,31.13,0.64,1017.7,0.0,7.48,0.0,10.0,201903240600
13343,1553425200,clear-day,31.01,0.63,1017.7,0.0,7.2,0.0,10.0,201903240700
13344,1553428800,clear-day,34.99,0.58,1018.0,0.0,7.2,0.0,10.0,201903240800
13345,1553432400,clear-day,39.02,0.5,1018.0,0.0,7.97,1.0,10.0,201903240900
13346,1553436000,clear-day,42.51,0.47,1018.0,0.0,9.75,3.0,10.0,201903241000
13347,1553439600,clear-day,45.97,0.35,1017.7,0.0,10.52,4.0,10.0,201903241100
13348,1553443200,clear-day,48.97,0.3,1017.0,0.0,11.26,5.0,10.0,201903241200
13349,1553446800,clear-day,54.36,0.23,1016.1,0.0,11.82,5.0,10.0,201903241300
13350,1553450400,clear-day,57.42,0.19,1015.2,0.08,11.66,5.0,10.0,201903241400
13351,1553454000,clear-day,55.93,0.19,1014.3,0.25,11.46,3.0,10.0,201903241500
13352,1553457600,partly-cloudy-day,57.93,0.17,1013.8,0.61,11.28,2.0,10.0,201903241600
13353,1553461200,partly-cloudy-day,56.94,0.2,1013.4,0.51,11.17,1.0,10.0,201903241700
13354,1553464800,partly-cloudy-day,54.94,0.23,1013.5,0.53,10.89,0.0,10.0,201903241800
13355,1553468400,partly-cloudy-night,54.86,0.26,1013.9,0.55,9.9,0.0,10.0,201903241900
13356,1553472000,partly-cloudy-night,52.95,0.3,1013.7,0.75,7.7,0.0,10.0,201903242000
13357,1553475600,partly-cloudy-night,50.94,0.33,1014.4,0.56,7.79,0.0,10.0,201903242100
13358,1553479200,partly-cloudy-night,49.92,0.37,1014.7,0.41,7.64,0.0,10.0,201903242200
13359,1553482800,clear-night,46.62,0.46,1015.0,0.27,7.77,0.0,10.0,201903242300
13360,1553486400,partly-cloudy-night,45.28,0.49,1015.0,0.37,7.16,0.0,10.0,201903250000
13361,1553490000,partly-cloudy-night,43.46,0.49,1015.1,0.5,5.88,0.0,10.0,201903250100
13362,1553493600,partly-cloudy-night,42.56,0.56,1014.8,0.81,5.56,0.0,10.0,201903250200
13363,1553497200,partly-cloudy-night,42.09,0.58,1014.6,0.8,5.57,0.0,10.0,201903250300
13364,1553500800,partly-cloudy-night,41.76,0.55,1014.9,0.87,5.98,0.0,10.0,201903250400
13365,1553504400,partly-cloudy-night,40.46,0.57,1014.7,0.7,5.84,0.0,10.0,201903250500
13366,1553508000,partly-cloudy-night,40.43,0.64,1015.1,0.66,6.68,0.0,10.0,201903250600
13367,1553511600,partly-cloudy-day,38.47,0.69,1016.3,0.67,8.33,0.0,10.0,201903250700
13368,1553515200,cloudy,40.91,0.63,1017.6,0.95,9.08,0.0,10.0,201903250800
13369,1553518800,cloudy,39.94,0.61,1018.1,0.88,9.6,1.0,10.0,201903250900
13370,1553522400,partly-cloudy-day,38.93,0.54,1018.8,0.57,9.92,2.0,10.0,201903251000
13371,1553526000,partly-cloudy-day,40.89,0.42,1019.1,0.51,8.81,3.0,10.0,201903251100
13372,1553529600,partly-cloudy-day,43.9,0.34,1018.9,0.38,7.85,4.0,10.0,201903251200
13373,1553533200,clear-day,44.93,0.25,1019.0,0.27,7.15,5.0,10.0,201903251300
13374,1553536800,clear-day,48.03,0.19,1018.1,0.17,5.92,5.0,10.0,201903251400
13375,1553540400,clear-day,48.92,0.14,1017.4,0.14,5.85,4.0,10.0,201903251500
13376,1553544000,clear-day,48.93,0.13,1017.2,0.13,5.92,2.0,10.0,201903251600
13377,1553547600,clear-day,48.38,0.15,1016.7,0.15,4.24,1.0,10.0,201903251700
13378,1553551200,partly-cloudy-day,46.19,0.23,1016.9,0.35,5.16,0.0,10.0,201903251800
13379,1553554800,partly-cloudy-night,40.11,0.37,1017.4,0.65,4.88,0.0,10.0,201903251900
13380,1553558400,partly-cloudy-night,38.98,0.49,1018.0,0.69,5.01,0.0,10.0,201903252000
13381,1553562000,partly-cloudy-night,38.04,0.54,1018.8,0.53,4.41,0.0,10.0,201903252100
13382,1553565600,partly-cloudy-night,37.19,0.6,1018.9,0.52,3.08,0.0,10.0,201903252200
13383,1553569200,partly-cloudy-night,35.94,0.66,1019.1,0.61,2.07,0.0,10.0,201903252300
13384,1553572800,partly-cloudy-night,34.7,0.68,1019.7,0.45,2.38,0.0,10.0,201903260000
13385,1553576400,partly-cloudy-night,33.46,0.69,1019.8,0.41,3.03,0.0,10.0,201903260100
13386,1553580000,clear-night,32.17,0.7,1020.1,0.19,3.65,0.0,10.0,201903260200
13387,1553583600,clear-night,31.83,0.67,1020.7,0.14,5.17,0.0,10.0,201903260300
13388,1553587200,clear-night,31.7,0.61,1021.4,0.08,6.44,0.0,10.0,201903260400
13389,1553590800,clear-night,32.8,0.54,1021.5,0.04,7.39,0.0,10.0,201903260500
13390,1553594400,clear-night,30.53,0.56,1022.1,0.04,7.13,0.0,10.0,201903260600
13391,1553598000,clear-day,30.01,0.56,1022.7,0.01,6.85,0.0,10.0,201903260700
13392,1553601600,clear-day,32.88,0.42,1024.0,0.0,7.38,0.0,10.0,201903260800
13393,1553605200,clear-day,35.87,0.33,1024.5,0.0,8.45,1.0,10.0,201903260900
13394,1553608800,clear-day,36.88,0.28,1024.5,0.0,9.77,3.0,10.0,201903261000
13395,1553612400,clear-day,38.75,0.19,1024.8,0.0,9.36,4.0,10.0,201903261100
13396,1553616000,clear-day,40.06,0.18,1024.8,0.0,8.44,5.0,10.0,201903261200
13397,1553619600,clear-day,41.39,0.17,1024.6,0.0,9.15,6.0,10.0,201903261300
13398,1553623200,clear-day,42.19,0.17,1024.5,0.0,7.26,5.0,10.0,201903261400
13399,1553626800,clear-day,42.99,0.16,1024.3,0.0,7.13,4.0,10.0,201903261500
13400,1553630400,clear-day,43.82,0.15,1024.0,0.0,7.48,2.0,10.0,201903261600
13401,1553634000,clear-day,42.97,0.16,1024.0,0.0,7.8,1.0,10.0,201903261700
13402,1553637600,clear-day,41.89,0.18,1024.6,0.0,7.9,0.0,10.0,201903261800
13403,1553641200,clear-night,40.91,0.23,1025.4,0.02,7.61,0.0,10.0,201903261900
13404,1553644800,clear-night,37.95,0.27,1025.5,0.01,5.82,0.0,10.0,201903262000
13405,1553648400,clear-night,36.34,0.29,1026.8,0.0,6.61,0.0,10.0,201903262100
13406,1553652000,clear-night,34.91,0.31,1027.6,0.0,7.05,0.0,10.0,201903262200
13407,1553655600,clear-night,33.29,0.35,1028.3,0.0,6.9,0.0,10.0,201903262300
13408,1553659200,clear-night,32.47,0.36,1028.5,0.0,6.84,0.0,10.0,201903270000
13409,1553662800,clear-night,32.41,0.32,1028.4,0.0,8.13,0.0,10.0,201903270100
13410,1553666400,clear-night,31.89,0.35,1029.6,0.0,8.5,0.0,10.0,201903270200
13411,1553670000,clear-night,30.86,0.42,1030.5,0.0,7.39,0.0,10.0,201903270300
13412,1553673600,clear-night,29.72,0.43,1030.9,0.0,6.33,0.0,10.0,201903270400
13413,1553677200,clear-night,29.85,0.49,1031.3,0.0,5.04,0.0,10.0,201903270500
13414,1553680800,clear-night,29.83,0.51,1031.6,0.0,4.86,0.0,10.0,201903270600
13415,1553684400,clear-day,28.45,0.56,1032.9,0.0,4.15,0.0,10.0,201903270700
13416,1553688000,clear-day,30.82,0.5,1033.6,0.0,4.47,0.0,10.0,201903270800
13417,1553691600,clear-day,33.85,0.4,1034.1,0.0,5.04,1.0,10.0,201903270900
13418,1553695200,clear-day,36.42,0.31,1034.5,0.0,5.82,3.0,10.0,201903271000
13419,1553698800,clear-day,38.23,0.27,1034.9,0.0,5.87,4.0,10.0,201903271100
13420,1553702400,clear-day,39.55,0.25,1034.4,0.0,5.53,5.0,10.0,201903271200
13421,1553706000,clear-day,40.84,0.24,1034.1,0.0,5.44,5.0,10.0,201903271300
13422,1553709600,clear-day,42.61,0.23,1033.9,0.0,5.68,5.0,10.0,201903271400
13423,1553713200,clear-day,43.32,0.22,1033.6,0.04,5.82,4.0,10.0,201903271500
13424,1553716800,clear-day,44.05,0.22,1033.2,0.1,6.18,2.0,10.0,201903271600
13425,1553720400,clear-day,43.46,0.23,1032.9,0.17,5.77,1.0,10.0,201903271700
13426,1553724000,clear-day,41.4,0.27,1032.6,0.18,6.3,0.0,10.0,201903271800
13427,1553727600,clear-night,37.99,0.36,1032.6,0.11,6.38,0.0,10.0,201903271900
13428,1553731200,clear-night,37.99,0.41,1032.7,0.1,7.34,0.0,10.0,201903272000
13429,1553734800,clear-night,36.97,0.47,1033.1,0.05,7.73,0.0,10.0,201903272100
13430,1553738400,clear-night,34.93,0.55,1033.1,0.03,7.38,0.0,10.0,201903272200
13431,1553742000,clear-night,34.26,0.6,1033.5,0.01,7.33,0.0,10.0,201903272300
13432,1553745600,clear-night,33.2,0.63,1033.0,0.0,6.98,0.0,10.0,201903280000
13433,1553749200,clear-night,32.57,0.66,1033.0,0.0,6.52,0.0,10.0,201903280100
13434,1553752800,clear-night,32.98,0.66,1032.6,0.01,6.55,0.0,10.0,201903280200
13435,1553756400,clear-night,31.3,0.72,1032.5,0.0,6.26,0.0,10.0,201903280300
13436,1553760000,clear-night,30.76,0.75,1031.8,0.0,5.86,0.0,10.0,201903280400
13437,1553763600,clear-night,30.24,0.78,1032.2,0.0,5.71,0.0,10.0,201903280500
13438,1553767200,clear-night,30.11,0.8,1032.3,0.0,5.6,0.0,10.0,201903280600
13439,1553770800,clear-day,30.41,0.81,1032.5,0.0,5.81,0.0,10.0,201903280700
13440,1553774400,clear-day,33.92,0.76,1032.2,0.0,6.59,0.0,10.0,201903280800
13441,1553778000,clear-day,36.95,0.71,1031.7,0.0,8.31,1.0,10.0,201903280900
13442,1553781600,clear-day,40.5,0.63,1031.4,0.0,9.73,3.0,10.0,201903281000
13443,1553785200,clear-day,44.32,0.56,1030.6,0.0,10.29,4.0,10.0,201903281100
13444,1553788800,clear-day,47.63,0.49,1029.3,0.04,11.31,5.0,10.0,201903281200
13445,1553792400,clear-day,50.63,0.44,1028.0,0.11,12.19,5.0,10.0,201903281300
13446,1553796000,clear-day,52.71,0.42,1026.4,0.15,12.79,4.0,10.0,201903281400
13447,1553799600,clear-day,53.48,0.43,1025.4,0.08,13.2,3.0,10.0,201903281500
13448,1553803200,clear-day,53.57,0.43,1024.9,0.1,13.73,2.0,10.0,201903281600
13449,1553806800,clear-day,52.01,0.47,1024.2,0.24,13.8,1.0,10.0,201903281700
13450,1553810400,partly-cloudy-day,48.0,0.57,1024.0,0.38,13.49,0.0,10.0,201903281800
13451,1553814000,partly-cloudy-day,46.0,0.6,1024.4,0.68,12.7,0.0,10.0,201903281900
13452,1553817600,partly-cloudy-night,44.0,0.69,1024.0,0.71,12.0,0.0,10.0,201903282000
13453,1553821200,partly-cloudy-night,43.02,0.73,1024.0,0.8,11.16,0.0,10.0,201903282100
13454,1553824800,partly-cloudy-night,43.03,0.75,1024.3,0.86,11.03,0.0,10.0,201903282200
13455,1553828400,partly-cloudy-night,43.94,0.73,1023.8,0.8,11.06,0.0,10.0,201903282300
13456,1553832000,partly-cloudy-night,43.93,0.72,1023.1,0.77,10.89,0.0,10.0,201903290000
13457,1553835600,cloudy,43.91,0.71,1022.7,0.88,10.25,0.0,10.0,201903290100
13458,1553839200,partly-cloudy-night,43.95,0.7,1021.9,0.85,9.81,0.0,10.0,201903290200
13459,1553842800,cloudy,44.98,0.71,1021.2,0.9,9.24,0.0,10.0,201903290300
13460,1553846400,cloudy,44.95,0.72,1021.0,0.94,8.65,0.0,10.0,201903290400
13461,1553850000,cloudy,44.96,0.73,1020.4,0.98,8.14,0.0,10.0,201903290500
13462,1553853600,cloudy,44.96,0.75,1020.0,0.96,7.39,0.0,10.0,201903290600
13463,1553857200,cloudy,44.96,0.77,1020.1,0.93,7.48,0.0,10.0,201903290700
13464,1553860800,cloudy,45.94,0.78,1019.6,0.98,7.52,0.0,10.0,201903290800
13465,1553864400,cloudy,48.96,0.71,1018.9,0.95,8.48,1.0,10.0,201903290900
13466,1553868000,cloudy,49.92,0.7,1018.8,1.0,9.45,2.0,10.0,201903291000
13467,1553871600,cloudy,50.91,0.7,1018.5,0.95,9.25,3.0,10.0,201903291100
13468,1553875200,cloudy,53.91,0.65,1018.0,0.96,9.54,3.0,10.0,201903291200
13469,1553878800,cloudy,55.93,0.61,1017.6,0.98,10.35,3.0,10.0,201903291300
13470,1553882400,partly-cloudy-day,53.96,0.7,1017.3,0.83,9.05,3.0,10.0,201903291400
13471,1553886000,rain,51.97,0.8,1017.2,0.91,8.13,3.0,10.0,201903291500
13472,1553889600,rain,51.96,0.83,1017.1,0.89,7.3,2.0,9.819,201903291600
13473,1553893200,cloudy,51.91,0.85,1017.2,0.93,6.16,1.0,9.76,201903291700
13474,1553896800,cloudy,51.91,0.84,1017.4,0.89,4.91,0.0,10.0,201903291800
13475,1553900400,partly-cloudy-day,52.92,0.81,1017.9,0.84,4.42,0.0,10.0,201903291900
13476,1553904000,partly-cloudy-night,51.95,0.81,1018.5,0.81,4.67,0.0,10.0,201903292000
13477,1553907600,partly-cloudy-night,51.94,0.81,1019.1,0.73,4.36,0.0,10.0,201903292100
13478,1553911200,partly-cloudy-night,50.94,0.82,1019.6,0.61,4.35,0.0,10.0,201903292200
13479,1553914800,partly-cloudy-night,47.76,0.92,1020.3,0.69,3.86,0.0,10.0,201903292300
13480,1553918400,partly-cloudy-night,46.89,0.92,1020.4,0.69,3.58,0.0,10.0,201903300000
13481,1553922000,partly-cloudy-night,46.09,0.93,1020.4,0.72,3.25,0.0,10.0,201903300100
13482,1553925600,partly-cloudy-night,44.48,0.96,1020.8,0.86,2.62,0.0,9.34,201903300200
13483,1553929200,partly-cloudy-night,43.61,0.99,1020.7,0.78,2.83,0.0,9.972,201903300300
13484,1553932800,partly-cloudy-night,43.33,0.99,1020.8,0.83,3.12,0.0,9.071,201903300400
13485,1553936400,partly-cloudy-night,45.93,0.89,1021.2,0.87,3.59,0.0,10.0,201903300500
13486,1553940000,partly-cloudy-night,43.94,0.91,1021.4,0.82,4.0,0.0,9.957,201903300600
13487,1553943600,partly-cloudy-day,42.97,0.93,1021.1,0.77,3.89,0.0,9.94,201903300700
13488,1553947200,partly-cloudy-day,42.98,0.96,1021.6,0.76,3.93,0.0,9.739,201903300800
13489,1553950800,partly-cloudy-day,45.75,0.9,1021.8,0.8,4.58,1.0,9.86,201903300900
13490,1553954400,partly-cloudy-day,48.48,0.83,1021.7,0.73,5.36,3.0,10.0,201903301000
13491,1553958000,partly-cloudy-day,52.74,0.78,1021.1,0.68,5.74,4.0,10.0,201903301100
13492,1553961600,partly-cloudy-day,56.39,0.68,1019.9,0.68,6.79,4.0,10.0,201903301200
13493,1553965200,partly-cloudy-day,59.88,0.63,1018.8,0.62,8.2,5.0,10.0,201903301300
13494,1553968800,partly-cloudy-day,62.31,0.57,1017.7,0.49,8.61,5.0,10.0,201903301400
13495,1553972400,partly-cloudy-day,64.08,0.53,1017.2,0.43,9.13,4.0,10.0,201903301500
13496,1553976000,clear-day,63.97,0.56,1016.0,0.3,11.64,2.0,10.0,201903301600
13497,1553979600,partly-cloudy-day,63.99,0.59,1015.2,0.5,13.57,1.0,10.0,201903301700
13498,1553983200,partly-cloudy-day,63.98,0.59,1014.8,0.49,13.8,0.0,10.0,201903301800
13499,1553986800,partly-cloudy-day,60.25,0.67,1014.7,0.36,12.8,0.0,10.0,201903301900
13500,1553990400,partly-cloudy-night,58.06,0.72,1014.6,0.44,11.18,0.0,10.0,201903302000
13501,1553994000,partly-cloudy-night,56.68,0.77,1014.5,0.48,11.3,0.0,10.0,201903302100
13502,1553997600,partly-cloudy-night,55.75,0.8,1014.2,0.5,11.52,0.0,10.0,201903302200
13503,1554001200,partly-cloudy-night,55.14,0.82,1013.8,0.71,11.39,0.0,10.0,201903302300
13504,1554004800,partly-cloudy-night,54.73,0.85,1013.0,0.77,11.94,0.0,10.0,201903310000
13505,1554008400,partly-cloudy-night,54.65,0.87,1012.6,0.67,11.76,0.0,10.0,201903310100
13506,1554012000,partly-cloudy-night,54.79,0.9,1011.5,0.86,10.88,0.0,10.0,201903310200
13507,1554015600,partly-cloudy-night,54.83,0.9,1010.9,0.85,11.65,0.0,10.0,201903310300
13508,1554019200,partly-cloudy-night,54.99,0.9,1010.5,0.81,12.05,0.0,10.0,201903310400
13509,1554022800,partly-cloudy-night,55.4,0.88,1009.8,0.87,12.38,0.0,10.0,201903310500
13510,1554026400,partly-cloudy-night,54.98,0.88,1009.3,0.72,12.29,0.0,10.0,201903310600
13511,1554030000,partly-cloudy-day,55.45,0.87,1009.0,0.69,12.87,0.0,10.0,201903310700
13512,1554033600,partly-cloudy-day,56.72,0.85,1008.7,0.54,12.15,0.0,10.0,201903310800
13513,1554037200,partly-cloudy-day,59.37,0.8,1008.0,0.51,13.71,1.0,10.0,201903310900
13514,1554040800,partly-cloudy-day,63.14,0.73,1006.8,0.48,15.56,3.0,10.0,201903311000
13515,1554044400,partly-cloudy-day,66.33,0.66,1006.0,0.35,16.09,4.0,10.0,201903311100
13516,1554048000,partly-cloudy-day,66.1,0.66,1004.9,0.52,16.72,4.0,10.0,201903311200
13517,1554051600,partly-cloudy-day,59.9,0.81,1003.8,0.7,16.68,4.0,10.0,201903311300
